workout_id,workout_start_time,workout_name,exercise_idx,exercise_title,muscle_group,equipment,set_index,set_type,weight_kg,reps,rpe,distance_meters,duration_seconds
Workout_064,2024-11-04 00:16:33,Triceps,7,Triceps Extension (Cable),triceps,machine,1,normal,28.0,20.0,,,
Workout_064,2024-11-04 00:16:33,Triceps,7,Triceps Extension (Cable),triceps,machine,2,normal,35.0,15.0,,,
Workout_064,2024-11-04 00:16:33,Triceps,7,Triceps Extension (Cable),triceps,machine,3,normal,35.0,15.0,,,
Workout_065,2024-11-05 00:25:52,Legs,1,Warm Up,full_body,none,1,normal,,,,,406.0
Workout_065,2024-11-05 00:25:52,Legs,2,Squat (Bodyweight),quadriceps,none,1,normal,,30.0,,,
Workout_065,2024-11-05 00:25:52,Legs,2,Squat (Bodyweight),quadriceps,none,2,normal,,35.0,,,
Workout_065,2024-11-05 00:25:52,Legs,2,Squat (Bodyweight),quadriceps,none,3,normal,,35.0,,,
Workout_065,2024-11-05 00:25:52,Legs,3,Leg Press (Machine),quadriceps,machine,1,normal,70.0,15.0,,,
Workout_065,2024-11-05 00:25:52,Legs,3,Leg Press (Machine),quadriceps,machine,2,normal,70.0,20.0,,,
Workout_065,2024-11-05 00:25:52,Legs,3,Leg Press (Machine),quadriceps,machine,3,normal,70.0,20.0,,,
Workout_065,2024-11-05 00:25:52,Legs,4,Lunge,quadriceps,none,1,normal,,20.0,,,
Workout_065,2024-11-05 00:25:52,Legs,4,Lunge,quadriceps,none,2,normal,,20.0,,,
Workout_065,2024-11-05 00:25:52,Legs,4,Lunge,quadriceps,none,3,normal,,20.0,,,
Workout_065,2024-11-05 00:25:52,Legs,5,Leg Extension (Machine),quadriceps,machine,1,normal,20.0,25.0,,,
Workout_065,2024-11-05 00:25:52,Legs,5,Leg Extension (Machine),quadriceps,machine,2,normal,25.0,20.0,,,
Workout_065,2024-11-05 00:25:52,Legs,5,Leg Extension (Machine),quadriceps,machine,3,normal,25.0,20.0,,,
Workout_065,2024-11-05 00:25:52,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,1,normal,21.0,20.0,,,
Workout_065,2024-11-05 00:25:52,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,2,normal,21.0,25.0,,,
Workout_065,2024-11-05 00:25:52,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,3,normal,21.0,22.0,,,
Workout_065,2024-11-05 00:25:52,Legs,7,Single Leg Standing Calf Raise,calves,none,1,normal,,30.0,,,
Workout_065,2024-11-05 00:25:52,Legs,7,Single Leg Standing Calf Raise,calves,none,2,normal,,35.0,,,
Workout_065,2024-11-05 00:25:52,Legs,7,Single Leg Standing Calf Raise,calves,none,3,normal,,40.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,1,Warm Up,full_body,none,1,normal,,,,,461.0
Workout_066,2024-11-06 00:27:20,Shoulders,2,Overhead Press (Dumbbell),shoulders,dumbbell,1,normal,10.0,25.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,2,Overhead Press (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,2,Overhead Press (Dumbbell),shoulders,dumbbell,3,normal,10.0,20.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,3,Front Raise (Barbell),shoulders,barbell,1,normal,12.5,20.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,3,Front Raise (Barbell),shoulders,barbell,2,normal,12.5,20.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,3,Front Raise (Barbell),shoulders,barbell,3,normal,17.5,10.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,4,Face Pull,shoulders,machine,1,normal,28.0,25.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,4,Face Pull,shoulders,machine,2,normal,35.0,20.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,4,Face Pull,shoulders,machine,3,normal,35.0,20.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,5,Shoulder Press (Machine Plates),shoulders,machine,1,normal,15.0,25.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,5,Shoulder Press (Machine Plates),shoulders,machine,2,normal,25.0,20.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,5,Shoulder Press (Machine Plates),shoulders,machine,3,normal,25.0,16.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,6,Rear Delt Reverse Fly (Machine),shoulders,machine,1,normal,21.0,25.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,6,Rear Delt Reverse Fly (Machine),shoulders,machine,2,normal,28.0,20.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,6,Rear Delt Reverse Fly (Machine),shoulders,machine,3,normal,35.0,15.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,7,Shrug (Dumbbell),traps,dumbbell,1,normal,17.0,20.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,7,Shrug (Dumbbell),traps,dumbbell,2,normal,17.0,25.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,7,Shrug (Dumbbell),traps,dumbbell,3,normal,20.0,25.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,8,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,10.0,15.0,,,
Workout_066,2024-11-06 00:27:20,Shoulders,8,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,10.0,10.0,,,
Workout_067,2024-11-09 00:21:47,Core,1,Warm Up,full_body,none,1,normal,,,,,385.0
Workout_067,2024-11-09 00:21:47,Core,2,Decline Crunch,abdominals,none,1,normal,,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,2,Decline Crunch,abdominals,none,2,normal,,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,2,Decline Crunch,abdominals,none,3,normal,,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,3,Crunch,abdominals,none,1,normal,,25.0,,,
Workout_067,2024-11-09 00:21:47,Core,3,Crunch,abdominals,none,2,normal,,25.0,,,
Workout_067,2024-11-09 00:21:47,Core,3,Crunch,abdominals,none,3,normal,,25.0,,,
Workout_067,2024-11-09 00:21:47,Core,4,Lying Leg Raise,abdominals,none,1,normal,,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,4,Lying Leg Raise,abdominals,none,2,normal,,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,4,Lying Leg Raise,abdominals,none,3,normal,,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,5,Ab Scissors,abdominals,none,1,normal,,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,5,Ab Scissors,abdominals,none,2,normal,,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,5,Ab Scissors,abdominals,none,3,normal,,25.0,,,
Workout_067,2024-11-09 00:21:47,Core,6,Russian Twist (Weighted),abdominals,plate,1,normal,2.5,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,6,Russian Twist (Weighted),abdominals,plate,2,normal,2.5,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,6,Russian Twist (Weighted),abdominals,plate,3,normal,5.0,20.0,,,
Workout_067,2024-11-09 00:21:47,Core,7,Seated Leg Tuck,abdominals,none,1,normal,,25.0,,,
Workout_067,2024-11-09 00:21:47,Core,7,Seated Leg Tuck,abdominals,none,2,normal,,25.0,,,
Workout_067,2024-11-09 00:21:47,Core,7,Seated Leg Tuck,abdominals,none,3,normal,,20.0,,,
Workout_068,2024-11-10 00:09:17,Chest,1,Warm Up,full_body,none,1,normal,,,,,465.0
Workout_068,2024-11-10 00:09:17,Chest,2,Bench Press (Barbell),chest,barbell,1,normal,30.0,20.0,,,
Workout_068,2024-11-10 00:09:17,Chest,2,Bench Press (Barbell),chest,barbell,2,normal,30.0,25.0,,,
Workout_068,2024-11-10 00:09:17,Chest,2,Bench Press (Barbell),chest,barbell,3,normal,30.0,20.0,,,
Workout_068,2024-11-10 00:09:17,Chest,3,Decline Bench Press (Barbell),chest,barbell,1,normal,30.0,20.0,,,
Workout_068,2024-11-10 00:09:17,Chest,3,Decline Bench Press (Barbell),chest,barbell,2,normal,30.0,25.0,,,
Workout_068,2024-11-10 00:09:17,Chest,3,Decline Bench Press (Barbell),chest,barbell,3,normal,35.0,20.0,,,
Workout_068,2024-11-10 00:09:17,Chest,4,Incline Chest Fly (Dumbbell),chest,dumbbell,1,normal,10.0,25.0,,,
Workout_068,2024-11-10 00:09:17,Chest,4,Incline Chest Fly (Dumbbell),chest,dumbbell,2,normal,15.0,20.0,,,
Workout_068,2024-11-10 00:09:17,Chest,4,Incline Chest Fly (Dumbbell),chest,dumbbell,3,normal,15.0,20.0,,,
Workout_068,2024-11-10 00:09:17,Chest,5,Incline Chest Fly (Dumbbell),chest,dumbbell,1,normal,10.0,25.0,,,
Workout_068,2024-11-10 00:09:17,Chest,5,Incline Chest Fly (Dumbbell),chest,dumbbell,2,normal,15.0,20.0,,,
Workout_068,2024-11-10 00:09:17,Chest,5,Incline Chest Fly (Dumbbell),chest,dumbbell,3,normal,15.0,20.0,,,
Workout_068,2024-11-10 00:09:17,Chest,6,Chest Fly (Machine),chest,machine,1,normal,28.0,25.0,,,
Workout_068,2024-11-10 00:09:17,Chest,6,Chest Fly (Machine),chest,machine,2,normal,35.0,15.0,,,
Workout_068,2024-11-10 00:09:17,Chest,6,Chest Fly (Machine),chest,machine,3,normal,35.0,18.0,,,
Workout_068,2024-11-10 00:09:17,Chest,7,Spinning,cardio,machine,1,normal,,,,,87.0
Workout_069,2024-11-11 00:17:34,Back,1,Warm Up,full_body,none,1,normal,,,,,469.0
Workout_069,2024-11-11 00:17:34,Back,2,Bent Over Row (Barbell),upper_back,barbell,1,normal,25.0,30.0,,,
Workout_069,2024-11-11 00:17:34,Back,2,Bent Over Row (Barbell),upper_back,barbell,2,normal,30.0,20.0,,,
Workout_069,2024-11-11 00:17:34,Back,2,Bent Over Row (Barbell),upper_back,barbell,3,normal,30.0,20.0,,,
Workout_069,2024-11-11 00:17:34,Back,3,Lat Pulldown (Cable),lats,machine,1,normal,28.0,20.0,,,
Workout_069,2024-11-11 00:17:34,Back,3,Lat Pulldown (Cable),lats,machine,2,normal,28.0,20.0,,,
Workout_069,2024-11-11 00:17:34,Back,3,Lat Pulldown (Cable),lats,machine,3,normal,35.0,15.0,,,
Workout_069,2024-11-11 00:17:34,Back,4,Iso-Lateral Row (Machine),upper_back,machine,1,normal,30.0,15.0,,,
Workout_069,2024-11-11 00:17:34,Back,4,Iso-Lateral Row (Machine),upper_back,machine,2,normal,30.0,15.0,,,
Workout_069,2024-11-11 00:17:34,Back,4,Iso-Lateral Row (Machine),upper_back,machine,3,normal,30.0,20.0,,,
Workout_069,2024-11-11 00:17:34,Back,5,T Bar Row,upper_back,barbell,1,normal,15.0,20.0,,,
Workout_069,2024-11-11 00:17:34,Back,5,T Bar Row,upper_back,barbell,2,normal,15.0,20.0,,,
Workout_069,2024-11-11 00:17:34,Back,5,T Bar Row,upper_back,barbell,3,normal,17.5,10.0,,,
Workout_069,2024-11-11 00:17:34,Back,6,Dumbbell Row,lats,dumbbell,1,normal,15.0,20.0,,,
Workout_069,2024-11-11 00:17:34,Back,6,Dumbbell Row,lats,dumbbell,2,normal,20.0,20.0,,,
Workout_069,2024-11-11 00:17:34,Back,6,Dumbbell Row,lats,dumbbell,3,normal,20.0,20.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,1,Warm Up,full_body,none,1,normal,,,,,593.0
Workout_070,2024-11-12 00:30:09,Shoulders,2,Overhead Press (Dumbbell),shoulders,dumbbell,1,normal,10.0,25.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,2,Overhead Press (Dumbbell),shoulders,dumbbell,2,normal,15.0,15.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,2,Overhead Press (Dumbbell),shoulders,dumbbell,3,normal,15.0,15.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,3,Front Raise (Barbell),shoulders,barbell,1,normal,12.5,20.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,3,Front Raise (Barbell),shoulders,barbell,2,normal,17.5,10.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,3,Front Raise (Barbell),shoulders,barbell,3,normal,17.5,10.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,4,Face Pull,shoulders,machine,1,normal,28.0,25.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,4,Face Pull,shoulders,machine,2,normal,35.0,20.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,4,Face Pull,shoulders,machine,3,normal,35.0,20.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,5,Rear Delt Reverse Fly (Machine),shoulders,machine,1,normal,28.0,20.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,5,Rear Delt Reverse Fly (Machine),shoulders,machine,2,normal,28.0,20.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,5,Rear Delt Reverse Fly (Machine),shoulders,machine,3,normal,35.0,15.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,6,Shrug (Dumbbell),traps,dumbbell,1,normal,15.0,25.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,6,Shrug (Dumbbell),traps,dumbbell,2,normal,20.0,25.0,,,
Workout_070,2024-11-12 00:30:09,Shoulders,6,Shrug (Dumbbell),traps,dumbbell,3,normal,20.0,25.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,1,Warm Up,full_body,none,1,normal,,,,,470.0
Workout_071,2024-11-13 00:17:26,Biceps,2,Bicep Curl (Barbell),biceps,barbell,1,normal,15.0,35.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,2,Bicep Curl (Barbell),biceps,barbell,2,normal,20.0,15.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,2,Bicep Curl (Barbell),biceps,barbell,3,normal,25.0,12.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,3,Hammer Curl (Dumbbell),biceps,dumbbell,1,normal,10.0,20.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,3,Hammer Curl (Dumbbell),biceps,dumbbell,2,normal,10.0,20.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,3,Hammer Curl (Dumbbell),biceps,dumbbell,3,normal,15.0,15.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,4,Bicep Curl (Cable),biceps,machine,1,normal,28.0,15.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,4,Bicep Curl (Cable),biceps,machine,2,normal,28.0,15.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,4,Bicep Curl (Cable),biceps,machine,3,normal,31.0,12.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,5,Seated Incline Curl (Dumbbell),biceps,dumbbell,1,normal,5.0,25.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,5,Seated Incline Curl (Dumbbell),biceps,dumbbell,2,normal,10.0,20.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,5,Seated Incline Curl (Dumbbell),biceps,dumbbell,3,normal,10.0,20.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,6,Preacher Curl (Dumbbell),biceps,dumbbell,1,normal,10.0,25.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,6,Preacher Curl (Dumbbell),biceps,dumbbell,2,normal,10.0,25.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,6,Preacher Curl (Dumbbell),biceps,dumbbell,3,normal,15.0,20.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,7,Concentration Curl,biceps,dumbbell,1,normal,10.0,20.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,7,Concentration Curl,biceps,dumbbell,2,normal,15.0,15.0,,,
Workout_071,2024-11-13 00:17:26,Biceps,7,Concentration Curl,biceps,dumbbell,3,normal,15.0,15.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,1,Warm Up,full_body,none,1,normal,,,,,515.0
Workout_072,2024-11-16 00:13:20,Triceps,2,Skullcrusher (Barbell),triceps,barbell,1,normal,7.5,25.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,2,Skullcrusher (Barbell),triceps,barbell,2,normal,12.5,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,2,Skullcrusher (Barbell),triceps,barbell,3,normal,17.5,16.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,3,Triceps Extension (Dumbbell),triceps,dumbbell,1,normal,15.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,3,Triceps Extension (Dumbbell),triceps,dumbbell,2,normal,15.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,3,Triceps Extension (Dumbbell),triceps,dumbbell,3,normal,20.0,15.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,4,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,1,normal,10.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,4,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,2,normal,10.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,4,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,3,normal,15.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,5,Triceps Pushdown,triceps,machine,1,normal,21.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,5,Triceps Pushdown,triceps,machine,2,normal,28.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,5,Triceps Pushdown,triceps,machine,3,normal,28.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,6,Triceps Extension (Cable),triceps,machine,1,normal,21.0,25.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,6,Triceps Extension (Cable),triceps,machine,2,normal,28.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,6,Triceps Extension (Cable),triceps,machine,3,normal,28.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,7,Triceps Kickback (Dumbbell),triceps,dumbbell,1,normal,5.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,7,Triceps Kickback (Dumbbell),triceps,dumbbell,2,normal,10.0,20.0,,,
Workout_072,2024-11-16 00:13:20,Triceps,7,Triceps Kickback (Dumbbell),triceps,dumbbell,3,normal,10.0,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,1,Warm Up,full_body,none,1,normal,,,,,423.0
Workout_073,2024-11-17 00:15:05,Legs,2,Squat (Bodyweight),quadriceps,none,1,normal,,30.0,,,
Workout_073,2024-11-17 00:15:05,Legs,2,Squat (Bodyweight),quadriceps,none,2,normal,,35.0,,,
Workout_073,2024-11-17 00:15:05,Legs,2,Squat (Bodyweight),quadriceps,none,3,normal,,35.0,,,
Workout_073,2024-11-17 00:15:05,Legs,3,Leg Press (Machine),quadriceps,machine,1,normal,60.0,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,3,Leg Press (Machine),quadriceps,machine,2,normal,60.0,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,3,Leg Press (Machine),quadriceps,machine,3,normal,60.0,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,3,Leg Press (Machine),quadriceps,machine,4,normal,70.0,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,4,Lunge,quadriceps,none,1,normal,,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,4,Lunge,quadriceps,none,2,normal,,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,4,Lunge,quadriceps,none,3,normal,,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,5,Leg Extension (Machine),quadriceps,machine,1,normal,25.0,25.0,,,
Workout_073,2024-11-17 00:15:05,Legs,5,Leg Extension (Machine),quadriceps,machine,2,normal,30.0,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,5,Leg Extension (Machine),quadriceps,machine,3,normal,35.0,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,1,normal,21.0,20.0,,,
Workout_073,2024-11-17 00:15:05,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,2,normal,28.0,15.0,,,
Workout_073,2024-11-17 00:15:05,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,3,normal,28.0,10.0,,,
Workout_073,2024-11-17 00:15:05,Legs,7,Single Leg Standing Calf Raise,calves,none,1,normal,,30.0,,,
Workout_073,2024-11-17 00:15:05,Legs,7,Single Leg Standing Calf Raise,calves,none,2,normal,,30.0,,,
Workout_073,2024-11-17 00:15:05,Legs,7,Single Leg Standing Calf Raise,calves,none,3,normal,,30.0,,,
Workout_074,2024-11-19 00:25:37,Core,1,Warm Up,full_body,none,1,normal,,,,,630.0
Workout_074,2024-11-19 00:25:37,Core,2,Decline Crunch,abdominals,none,1,normal,,20.0,,,
Workout_074,2024-11-19 00:25:37,Core,2,Decline Crunch,abdominals,none,2,normal,,20.0,,,
Workout_074,2024-11-19 00:25:37,Core,2,Decline Crunch,abdominals,none,3,normal,,20.0,,,
Workout_074,2024-11-19 00:25:37,Core,3,Crunch,abdominals,none,1,normal,,20.0,,,
Workout_074,2024-11-19 00:25:37,Core,3,Crunch,abdominals,none,2,normal,,20.0,,,
Workout_074,2024-11-19 00:25:37,Core,3,Crunch,abdominals,none,3,normal,,20.0,,,
Workout_074,2024-11-19 00:25:37,Core,4,Farmers Walk,full_body,other,1,normal,2.5,,,20.0,
Workout_074,2024-11-19 00:25:37,Core,5,Lying Leg Raise,abdominals,none,1,normal,,25.0,,,
Workout_074,2024-11-19 00:25:37,Core,5,Lying Leg Raise,abdominals,none,2,normal,,25.0,,,
Workout_074,2024-11-19 00:25:37,Core,5,Lying Leg Raise,abdominals,none,3,normal,,25.0,,,
Workout_074,2024-11-19 00:25:37,Core,6,Ab Scissors,abdominals,none,1,normal,,30.0,,,
Workout_074,2024-11-19 00:25:37,Core,6,Ab Scissors,abdominals,none,2,normal,,30.0,,,
Workout_074,2024-11-19 00:25:37,Core,6,Ab Scissors,abdominals,none,3,normal,,30.0,,,
Workout_074,2024-11-19 00:25:37,Core,7,Russian Twist (Weighted),abdominals,plate,1,normal,5.0,25.0,,,
Workout_074,2024-11-19 00:25:37,Core,7,Russian Twist (Weighted),abdominals,plate,2,normal,5.0,25.0,,,
Workout_074,2024-11-19 00:25:37,Core,7,Russian Twist (Weighted),abdominals,plate,3,normal,7.5,15.0,,,
Workout_074,2024-11-19 00:25:37,Core,8,Seated Leg Tuck,abdominals,none,1,normal,,20.0,,,
Workout_074,2024-11-19 00:25:37,Core,8,Seated Leg Tuck,abdominals,none,2,normal,,20.0,,,
Workout_074,2024-11-19 00:25:37,Core,8,Seated Leg Tuck,abdominals,none,3,normal,,30.0,,,
Workout_075,2024-11-20 00:27:56,Chest,1,Warm Up,full_body,none,1,normal,,,,,423.0
Workout_075,2024-11-20 00:27:56,Chest,2,Bench Press (Barbell),chest,barbell,1,normal,35.0,10.0,,,
Workout_075,2024-11-20 00:27:56,Chest,2,Bench Press (Barbell),chest,barbell,2,normal,30.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,2,Bench Press (Barbell),chest,barbell,3,normal,30.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,3,Incline Bench Press (Barbell),chest,barbell,1,normal,30.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,3,Incline Bench Press (Barbell),chest,barbell,2,normal,30.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,3,Incline Bench Press (Barbell),chest,barbell,3,normal,35.0,10.0,,,
Workout_075,2024-11-20 00:27:56,Chest,4,Decline Bench Press (Dumbbell),chest,dumbbell,1,normal,15.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,4,Decline Bench Press (Dumbbell),chest,dumbbell,2,normal,15.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,4,Decline Bench Press (Dumbbell),chest,dumbbell,3,normal,20.0,10.0,,,
Workout_075,2024-11-20 00:27:56,Chest,5,Chest Fly (Dumbbell),chest,dumbbell,1,normal,10.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,5,Chest Fly (Dumbbell),chest,dumbbell,2,normal,15.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,5,Chest Fly (Dumbbell),chest,dumbbell,3,normal,15.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,6,Chest Fly (Machine),chest,machine,1,normal,35.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,6,Chest Fly (Machine),chest,machine,2,normal,35.0,20.0,,,
Workout_075,2024-11-20 00:27:56,Chest,6,Chest Fly (Machine),chest,machine,3,normal,35.0,20.0,,,
Workout_076,2024-11-20 23:58:38,Back,1,Warm Up,full_body,none,1,normal,,,,,371.0
Workout_076,2024-11-20 23:58:38,Back,2,Rack Pull,upper_back,barbell,1,normal,40.0,15.0,,,
Workout_076,2024-11-20 23:58:38,Back,2,Rack Pull,upper_back,barbell,2,normal,40.0,15.0,,,
Workout_076,2024-11-20 23:58:38,Back,2,Rack Pull,upper_back,barbell,3,normal,50.0,10.0,,,
Workout_076,2024-11-20 23:58:38,Back,3,Bent Over Row (Barbell),upper_back,barbell,1,normal,35.0,20.0,,,
Workout_076,2024-11-20 23:58:38,Back,3,Bent Over Row (Barbell),upper_back,barbell,2,normal,35.0,20.0,,,
Workout_076,2024-11-20 23:58:38,Back,3,Bent Over Row (Barbell),upper_back,barbell,3,normal,45.0,10.0,,,
Workout_076,2024-11-20 23:58:38,Back,4,Lat Pulldown (Cable),lats,machine,1,normal,35.0,15.0,,,
Workout_076,2024-11-20 23:58:38,Back,4,Lat Pulldown (Cable),lats,machine,2,normal,35.0,13.0,,,
Workout_076,2024-11-20 23:58:38,Back,4,Lat Pulldown (Cable),lats,machine,3,normal,35.0,15.0,,,
Workout_076,2024-11-20 23:58:38,Back,5,Seated Cable Row - V Grip (Cable),upper_back,machine,1,normal,35.0,20.0,,,
Workout_076,2024-11-20 23:58:38,Back,5,Seated Cable Row - V Grip (Cable),upper_back,machine,2,normal,35.0,20.0,,,
Workout_076,2024-11-20 23:58:38,Back,5,Seated Cable Row - V Grip (Cable),upper_back,machine,3,normal,42.0,20.0,,,
Workout_076,2024-11-20 23:58:38,Back,6,Dumbbell Row,lats,dumbbell,1,normal,15.0,20.0,,,
Workout_076,2024-11-20 23:58:38,Back,6,Dumbbell Row,lats,dumbbell,2,normal,15.0,20.0,,,
Workout_077,2024-11-23 00:23:32,Shoulder,1,Warm Up,full_body,none,1,normal,,,,,419.0
Workout_077,2024-11-23 00:23:32,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,1,normal,15.0,20.0,,,
Workout_077,2024-11-23 00:23:32,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,2,normal,15.0,20.0,,,
Workout_077,2024-11-23 00:23:32,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,3,normal,20.0,10.0,,,
Workout_077,2024-11-23 00:23:32,Shoulder,3,Front Raise (Barbell),shoulders,barbell,1,normal,17.5,15.0,,,
Workout_077,2024-11-23 00:23:32,Shoulder,3,Front Raise (Barbell),shoulders,barbell,2,normal,17.5,15.0,,,
Workout_077,2024-11-23 00:23:32,Shoulder,3,Front Raise (Barbell),shoulders,barbell,3,normal,17.5,15.0,,,
