user_age,user_experience_num,user_goal_num,user_pref_time,user_equipment_num,user_lifestyle_load_num,energy_level,readiness_level,today_available_time,today_academic_load_num,workouts_completed_7d,workouts_skipped_7d,completion_rate_7d,current_streak_days,avg_completed_duration,too_difficult_freq,workout_duration,workout_difficulty_num,workout_goal_num,workout_intensity_num,workout_equipment_num,workout_recovery_demand,time_delta_mins,goal_matched,equipment_feasible,difficulty_matched,suitability_score,successful_completion,workout_id,dataset_type
24,1,4,15,3,1,5,3,15,1,5,2,0.7142857142857143,11,15.0,0.4,15,2,5,2,2,3,0,0.0,1.0,1.0,0.7408,1,W008,DEVELOPMENT_SYNTHETIC
22,2,3,45,2,2,3,4,20,2,2,0,1.0,4,25.0,0.25,20,2,5,3,2,4,0,0.0,1.0,1.0,0.7509,1,W002,DEVELOPMENT_SYNTHETIC
19,1,4,15,1,3,2,5,10,3,0,2,0.0,8,25.0,0.0,20,2,4,2,2,3,10,1.0,0.0,0.0,0.3174,0,W007,DEVELOPMENT_SYNTHETIC
25,3,4,30,3,1,5,5,15,1,3,0,1.0,9,15.0,0.0,20,2,4,2,2,3,5,1.0,1.0,1.0,0.773,1,W007,DEVELOPMENT_SYNTHETIC
26,3,4,15,3,2,5,1,45,2,1,4,0.2,3,15.0,0.0,30,3,6,3,3,5,15,0.0,1.0,1.0,0.1611,0,W006,DEVELOPMENT_SYNTHETIC
25,3,3,30,2,1,4,2,30,1,0,2,0.0,10,15.0,0.0,10,1,1,1,1,1,20,0.0,1.0,1.0,0.2098,0,W005,DEVELOPMENT_SYNTHETIC
18,2,1,15,2,2,5,4,20,2,2,4,0.3333333333333333,0,25.0,0.4,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6011,1,W001,DEVELOPMENT_SYNTHETIC
22,1,1,20,3,2,3,1,15,2,2,1,0.6666666666666666,6,20.0,0.0,20,2,5,3,2,4,5,0.0,1.0,0.0,0.6704,1,W002,DEVELOPMENT_SYNTHETIC
26,2,2,45,1,1,2,4,10,1,3,0,1.0,2,20.0,0.1,15,2,5,2,2,3,5,0.0,0.0,1.0,0.1649,0,W008,DEVELOPMENT_SYNTHETIC
20,2,2,30,2,2,5,3,15,2,3,3,0.5,2,15.0,0.25,20,2,4,2,2,3,5,0.0,1.0,1.0,0.7015,1,W007,DEVELOPMENT_SYNTHETIC
21,2,5,10,3,1,3,1,20,1,3,3,0.5,11,20.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6736,1,W003,DEVELOPMENT_SYNTHETIC
19,1,4,20,2,3,4,4,20,3,3,1,0.75,5,25.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6628,1,W003,DEVELOPMENT_SYNTHETIC
23,1,5,15,1,1,5,1,20,1,0,2,0.0,6,12.0,0.4,15,2,5,2,2,3,5,1.0,0.0,1.0,0.4491,0,W008,DEVELOPMENT_SYNTHETIC
21,2,1,30,2,1,5,2,20,1,1,2,0.3333333333333333,12,12.0,0.25,25,2,4,3,1,4,5,0.0,1.0,1.0,0.7333,1,W004,DEVELOPMENT_SYNTHETIC
26,2,4,10,1,2,5,2,20,2,6,4,0.6,10,15.0,0.1,20,2,5,3,2,4,0,0.0,0.0,1.0,0.4007,0,W002,DEVELOPMENT_SYNTHETIC
20,2,3,15,1,2,4,1,20,2,0,0,0.5,6,25.0,0.25,25,2,4,3,1,4,5,1.0,1.0,1.0,0.708,1,W004,DEVELOPMENT_SYNTHETIC
26,2,3,10,2,2,4,1,30,2,0,2,0.0,5,20.0,0.25,20,2,4,2,2,3,10,1.0,1.0,1.0,0.636,1,W007,DEVELOPMENT_SYNTHETIC
18,2,3,10,1,1,1,3,10,1,2,3,0.4,4,12.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8188,1,W003,DEVELOPMENT_SYNTHETIC
19,2,1,20,2,2,1,1,20,2,4,1,0.8,5,20.0,0.25,25,3,3,3,2,4,5,0.0,1.0,0.0,0.3513,0,W010,DEVELOPMENT_SYNTHETIC
21,3,6,20,2,1,5,4,15,1,0,1,0.0,10,12.0,0.0,25,3,3,3,2,4,10,0.0,1.0,1.0,0.5759,0,W010,DEVELOPMENT_SYNTHETIC
19,1,4,30,1,3,1,5,20,3,2,2,0.5,11,25.0,0.1,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5137,0,W009,DEVELOPMENT_SYNTHETIC
24,1,4,15,1,1,5,3,30,1,2,3,0.4,10,12.0,0.4,20,2,5,3,2,4,10,0.0,0.0,1.0,0.1593,0,W002,DEVELOPMENT_SYNTHETIC
20,2,2,10,3,3,5,3,20,3,1,2,0.3333333333333333,0,12.0,0.1,20,2,4,2,2,3,0,0.0,1.0,1.0,0.7122,1,W007,DEVELOPMENT_SYNTHETIC
20,3,2,10,3,3,4,5,15,3,4,3,0.5714285714285714,6,20.0,0.1,15,1,2,1,1,1,0,1.0,1.0,1.0,0.8694,1,W003,DEVELOPMENT_SYNTHETIC
18,1,5,45,3,1,5,4,30,1,2,1,0.6666666666666666,4,20.0,0.0,15,1,2,1,1,1,15,0.0,1.0,1.0,0.1297,0,W003,DEVELOPMENT_SYNTHETIC
18,1,3,20,3,1,2,3,10,1,2,0,1.0,10,15.0,0.1,10,1,1,2,1,2,0,0.0,1.0,1.0,0.7038,1,W009,DEVELOPMENT_SYNTHETIC
23,1,5,45,3,2,3,1,30,2,5,1,0.8333333333333334,6,20.0,0.25,15,1,3,2,1,2,15,0.0,1.0,1.0,0.1324,0,W001,DEVELOPMENT_SYNTHETIC
20,1,4,20,2,1,3,1,15,1,5,3,0.625,10,20.0,0.1,15,2,5,2,2,3,0,0.0,1.0,0.0,0.7012,1,W008,DEVELOPMENT_SYNTHETIC
24,2,3,45,2,1,2,4,10,1,5,3,0.625,5,15.0,0.4,20,2,5,3,2,4,10,0.0,1.0,1.0,0.3027,0,W002,DEVELOPMENT_SYNTHETIC
21,1,2,15,2,1,5,4,20,1,5,2,0.7142857142857143,0,20.0,0.1,15,1,2,1,1,1,5,1.0,1.0,1.0,0.7525,1,W003,DEVELOPMENT_SYNTHETIC
20,3,2,10,3,1,1,4,10,1,3,3,0.5,1,15.0,0.0,25,3,3,3,2,4,15,0.0,1.0,1.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
18,2,5,10,2,1,1,2,10,1,6,0,1.0,4,15.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6747,1,W001,DEVELOPMENT_SYNTHETIC
21,3,5,10,3,2,2,4,20,2,3,1,0.75,4,20.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8592,1,W003,DEVELOPMENT_SYNTHETIC
26,1,3,20,3,3,1,1,10,3,0,4,0.0,4,12.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8071,1,W003,DEVELOPMENT_SYNTHETIC
24,1,5,30,1,1,2,3,20,1,2,1,0.6666666666666666,10,25.0,0.0,15,2,5,2,2,3,5,1.0,0.0,0.0,0.435,0,W008,DEVELOPMENT_SYNTHETIC
23,1,3,20,1,1,1,5,15,1,0,2,0.0,1,12.0,0.1,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9212,1,W003,DEVELOPMENT_SYNTHETIC
24,3,2,15,2,3,2,3,20,3,6,2,0.75,5,12.0,0.25,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6561,1,W008,DEVELOPMENT_SYNTHETIC
18,2,4,10,2,3,2,2,15,3,1,3,0.25,7,25.0,0.0,20,2,5,3,2,4,5,0.0,1.0,1.0,0.478,0,W002,DEVELOPMENT_SYNTHETIC
19,2,6,15,3,2,3,2,20,2,6,3,0.6666666666666666,5,20.0,0.4,20,2,4,2,2,3,0,0.0,1.0,1.0,0.7452,1,W007,DEVELOPMENT_SYNTHETIC
20,3,2,20,2,3,2,4,15,3,4,3,0.5714285714285714,8,25.0,0.1,20,2,4,2,2,3,5,0.0,1.0,1.0,0.7075,1,W007,DEVELOPMENT_SYNTHETIC
21,3,5,45,3,2,1,2,15,2,0,1,0.0,0,20.0,0.4,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9148,1,W003,DEVELOPMENT_SYNTHETIC
22,1,5,15,2,2,4,2,45,2,1,1,0.5,3,12.0,0.1,20,2,5,3,2,4,25,1.0,1.0,1.0,0.3483,0,W002,DEVELOPMENT_SYNTHETIC
24,3,4,10,1,2,3,1,15,2,5,4,0.5555555555555556,1,25.0,0.1,15,1,3,2,1,2,0,1.0,1.0,1.0,0.98,1,W001,DEVELOPMENT_SYNTHETIC
19,2,3,15,1,1,1,5,15,1,1,1,0.5,7,15.0,0.25,15,2,5,2,2,3,0,0.0,0.0,1.0,0.3187,0,W008,DEVELOPMENT_SYNTHETIC
22,3,2,10,2,2,1,2,10,2,5,0,1.0,9,15.0,0.1,15,1,3,2,1,2,5,0.0,1.0,1.0,0.7406,1,W001,DEVELOPMENT_SYNTHETIC
22,2,2,45,3,2,5,5,30,2,5,1,0.8333333333333334,6,15.0,0.25,20,2,5,3,2,4,10,0.0,1.0,1.0,0.5854,0,W002,DEVELOPMENT_SYNTHETIC
24,2,6,15,1,3,5,1,10,3,3,1,0.75,11,12.0,0.4,15,2,5,2,2,3,5,1.0,0.0,1.0,0.3719,0,W008,DEVELOPMENT_SYNTHETIC
20,3,1,30,3,2,1,3,20,2,3,1,0.75,4,12.0,0.0,20,2,5,3,2,4,0,0.0,1.0,1.0,0.4816,0,W002,DEVELOPMENT_SYNTHETIC
22,3,1,15,2,1,2,5,10,1,0,1,0.0,9,12.0,0.25,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
22,1,6,15,3,1,1,5,20,1,0,4,0.0,12,25.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6811,1,W001,DEVELOPMENT_SYNTHETIC
22,1,1,20,2,1,4,5,20,1,2,3,0.4,11,20.0,0.1,20,2,5,3,2,4,0,0.0,1.0,1.0,0.6715,1,W002,DEVELOPMENT_SYNTHETIC
26,2,1,10,3,3,2,1,20,3,6,3,0.6666666666666666,7,12.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8136,1,W003,DEVELOPMENT_SYNTHETIC
21,3,3,10,2,1,2,2,20,1,1,4,0.2,8,20.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8376,1,W003,DEVELOPMENT_SYNTHETIC
18,2,1,30,2,3,4,2,10,3,4,4,0.5,1,15.0,0.4,20,2,5,3,2,4,10,0.0,1.0,1.0,0.5463,0,W002,DEVELOPMENT_SYNTHETIC
25,1,5,10,2,3,1,4,15,3,1,2,0.3333333333333333,2,12.0,0.25,25,3,3,3,2,4,10,0.0,1.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
25,2,1,15,1,1,3,4,30,1,6,3,0.6666666666666666,10,15.0,0.0,25,3,3,3,2,4,5,0.0,0.0,0.0,0.2589,0,W010,DEVELOPMENT_SYNTHETIC
24,1,2,30,2,2,5,2,45,2,2,4,0.3333333333333333,9,20.0,0.25,20,2,5,3,2,4,25,0.0,1.0,1.0,0.1332,0,W002,DEVELOPMENT_SYNTHETIC
18,2,4,20,3,2,5,1,20,2,5,4,0.5555555555555556,0,15.0,0.0,10,1,1,1,1,1,10,0.0,1.0,1.0,0.569,0,W005,DEVELOPMENT_SYNTHETIC
21,1,2,10,3,2,4,4,15,2,2,3,0.4,7,25.0,0.0,20,2,5,3,2,4,5,0.0,1.0,1.0,0.6805,1,W002,DEVELOPMENT_SYNTHETIC
21,3,3,30,1,2,4,3,15,2,2,2,0.5,9,25.0,0.1,15,2,5,2,2,3,0,0.0,0.0,1.0,0.378,0,W008,DEVELOPMENT_SYNTHETIC
20,2,5,45,2,1,4,2,20,1,2,4,0.3333333333333333,0,25.0,0.0,30,3,6,3,3,5,10,1.0,0.0,1.0,0.354,0,W006,DEVELOPMENT_SYNTHETIC
18,2,2,15,1,1,4,3,30,1,5,1,0.8333333333333334,1,15.0,0.0,10,1,1,1,1,1,20,0.0,1.0,1.0,0.2417,0,W005,DEVELOPMENT_SYNTHETIC
24,1,2,30,2,3,5,2,20,3,2,1,0.6666666666666666,0,12.0,0.4,30,3,6,3,3,5,10,0.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
25,1,1,30,1,2,4,5,20,2,5,3,0.625,5,25.0,0.0,10,1,1,2,1,2,10,1.0,1.0,1.0,0.6965,1,W009,DEVELOPMENT_SYNTHETIC
20,1,6,45,1,3,3,3,10,3,1,3,0.25,2,25.0,0.25,20,2,5,3,2,4,10,1.0,0.0,0.0,0.217,0,W002,DEVELOPMENT_SYNTHETIC
25,2,4,10,2,3,2,4,20,3,4,0,1.0,0,15.0,0.1,20,2,4,2,2,3,0,1.0,1.0,1.0,0.9215,1,W007,DEVELOPMENT_SYNTHETIC
21,3,4,30,1,3,3,2,10,3,5,4,0.5555555555555556,0,20.0,0.25,15,1,3,2,1,2,5,1.0,1.0,1.0,0.8104,1,W001,DEVELOPMENT_SYNTHETIC
25,2,1,30,3,1,4,4,30,1,2,4,0.3333333333333333,6,20.0,0.0,15,1,2,1,1,1,15,0.0,1.0,1.0,0.2136,0,W003,DEVELOPMENT_SYNTHETIC
20,2,2,45,2,1,5,4,45,1,2,3,0.4,10,20.0,0.0,20,2,5,3,2,4,25,0.0,1.0,1.0,0.1362,0,W002,DEVELOPMENT_SYNTHETIC
24,1,5,45,3,1,1,4,20,1,6,4,0.6,8,12.0,0.4,10,1,1,2,1,2,10,0.0,1.0,1.0,0.4959,0,W009,DEVELOPMENT_SYNTHETIC
21,1,6,30,3,2,2,4,20,2,3,0,1.0,3,25.0,0.0,30,3,6,3,3,5,10,1.0,1.0,0.0,0.4527,0,W006,DEVELOPMENT_SYNTHETIC
18,2,2,30,3,3,3,2,20,3,2,2,0.5,10,20.0,0.25,20,2,4,2,2,3,0,0.0,1.0,1.0,0.748,1,W007,DEVELOPMENT_SYNTHETIC
18,1,4,10,1,2,1,2,15,2,6,4,0.6,11,20.0,0.25,15,1,2,1,1,1,0,0.0,1.0,1.0,0.98,1,W003,DEVELOPMENT_SYNTHETIC
21,2,6,30,1,3,5,4,10,3,6,4,0.6,6,15.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6514,1,W003,DEVELOPMENT_SYNTHETIC
21,2,2,30,3,1,1,2,20,1,0,4,0.0,12,25.0,0.25,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5515,0,W009,DEVELOPMENT_SYNTHETIC
18,2,3,10,1,1,4,1,20,1,0,4,0.0,11,12.0,0.4,15,1,3,2,1,2,5,1.0,1.0,1.0,0.8469,1,W001,DEVELOPMENT_SYNTHETIC
20,3,4,20,1,2,2,2,15,2,1,4,0.2,3,25.0,0.25,15,1,3,2,1,2,0,1.0,1.0,1.0,0.8742,1,W001,DEVELOPMENT_SYNTHETIC
19,1,1,10,1,3,1,4,20,3,0,0,0.5,2,20.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8548,1,W003,DEVELOPMENT_SYNTHETIC
24,1,5,15,2,2,1,4,10,2,3,0,1.0,7,12.0,0.1,20,2,4,2,2,3,10,0.0,1.0,0.0,0.5269,0,W007,DEVELOPMENT_SYNTHETIC
20,2,2,15,3,2,3,1,20,2,5,4,0.5555555555555556,10,12.0,0.0,30,3,6,3,3,5,10,0.0,1.0,0.0,0.5283,0,W006,DEVELOPMENT_SYNTHETIC
18,2,1,45,3,3,2,5,20,3,2,0,1.0,3,12.0,0.0,10,1,1,2,1,2,10,1.0,1.0,1.0,0.6845,1,W009,DEVELOPMENT_SYNTHETIC
21,1,6,10,1,2,1,3,10,2,1,0,1.0,11,15.0,0.25,10,1,1,1,1,1,0,0.0,1.0,1.0,0.9611,1,W005,DEVELOPMENT_SYNTHETIC
22,1,2,45,1,2,4,4,45,2,4,3,0.5714285714285714,3,20.0,0.1,25,2,4,3,1,4,20,0.0,1.0,1.0,0.1761,0,W004,DEVELOPMENT_SYNTHETIC
22,3,4,10,2,2,2,2,20,2,3,3,0.5,7,25.0,0.25,30,3,6,3,3,5,10,0.0,0.0,1.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
21,1,6,30,3,2,5,3,30,2,5,0,1.0,7,15.0,0.0,10,1,1,2,1,2,20,0.0,1.0,1.0,0.1553,0,W009,DEVELOPMENT_SYNTHETIC
26,3,1,45,2,2,3,4,15,2,0,1,0.0,12,20.0,0.4,15,1,2,1,1,1,0,0.0,1.0,1.0,0.7407,1,W003,DEVELOPMENT_SYNTHETIC
23,1,1,20,1,1,2,3,10,1,0,2,0.0,11,12.0,0.25,25,2,4,3,1,4,15,0.0,1.0,0.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
19,3,2,45,2,1,4,3,20,1,4,1,0.8,1,20.0,0.0,25,3,3,3,2,4,5,0.0,1.0,1.0,0.7223,1,W010,DEVELOPMENT_SYNTHETIC
23,2,4,20,3,2,2,2,10,2,6,3,0.6666666666666666,7,12.0,0.25,20,2,4,2,2,3,10,1.0,1.0,1.0,0.7098,1,W007,DEVELOPMENT_SYNTHETIC
23,1,5,45,2,1,5,4,20,1,4,0,1.0,4,12.0,0.0,15,2,5,2,2,3,5,1.0,1.0,1.0,0.8516,1,W008,DEVELOPMENT_SYNTHETIC
26,1,1,45,2,1,1,3,20,1,0,0,0.5,7,12.0,0.4,10,1,1,1,1,1,10,1.0,1.0,1.0,0.8257,1,W005,DEVELOPMENT_SYNTHETIC
26,2,1,10,2,2,3,4,15,2,3,2,0.6,11,25.0,0.4,20,2,5,3,2,4,5,0.0,1.0,1.0,0.6634,1,W002,DEVELOPMENT_SYNTHETIC
18,3,1,15,1,1,1,2,10,1,2,3,0.4,3,15.0,0.0,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
22,2,4,10,3,1,1,1,10,1,2,0,1.0,4,20.0,0.4,10,1,1,1,1,1,0,0.0,1.0,1.0,0.9541,1,W005,DEVELOPMENT_SYNTHETIC
19,1,4,30,1,3,2,3,10,3,6,4,0.6,6,25.0,0.0,10,1,1,2,1,2,0,0.0,1.0,1.0,0.8033,1,W009,DEVELOPMENT_SYNTHETIC
22,1,6,30,3,2,3,4,20,2,0,2,0.0,12,20.0,0.0,30,3,6,3,3,5,10,1.0,1.0,0.0,0.6741,1,W006,DEVELOPMENT_SYNTHETIC
19,1,6,15,3,3,1,4,10,3,1,0,1.0,10,15.0,0.4,20,2,4,2,2,3,10,0.0,1.0,0.0,0.6205,1,W007,DEVELOPMENT_SYNTHETIC
26,2,3,15,1,2,5,3,30,2,5,3,0.625,10,15.0,0.0,15,1,2,1,1,1,15,0.0,1.0,1.0,0.3149,0,W003,DEVELOPMENT_SYNTHETIC
26,2,3,45,2,2,2,4,10,2,0,2,0.0,6,15.0,0.25,25,3,3,3,2,4,15,1.0,1.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
19,1,4,10,1,2,2,1,15,2,1,2,0.3333333333333333,0,25.0,0.4,30,3,6,3,3,5,15,0.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
24,1,1,20,3,1,2,2,15,1,4,3,0.5714285714285714,8,20.0,0.0,15,2,5,2,2,3,0,0.0,1.0,0.0,0.8227,1,W008,DEVELOPMENT_SYNTHETIC
24,2,1,30,1,1,2,3,10,1,3,1,0.75,9,20.0,0.4,10,1,1,2,1,2,0,1.0,1.0,1.0,0.979,1,W009,DEVELOPMENT_SYNTHETIC
19,1,2,15,3,1,2,1,10,1,0,4,0.0,4,15.0,0.0,10,1,1,2,1,2,0,0.0,1.0,1.0,0.7239,1,W009,DEVELOPMENT_SYNTHETIC
24,2,5,30,1,3,4,1,10,3,5,2,0.7142857142857143,7,15.0,0.1,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
22,3,1,45,2,3,1,1,10,3,4,4,0.5,7,20.0,0.1,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8359,1,W003,DEVELOPMENT_SYNTHETIC
23,3,1,15,1,1,4,2,15,1,5,3,0.625,6,20.0,0.0,15,1,2,1,1,1,0,0.0,1.0,1.0,0.6828,1,W003,DEVELOPMENT_SYNTHETIC
23,1,1,10,1,3,4,5,10,3,3,1,0.75,7,12.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6041,1,W001,DEVELOPMENT_SYNTHETIC
26,3,6,45,2,1,2,2,10,1,0,2,0.0,12,20.0,0.4,15,2,5,2,2,3,5,1.0,1.0,1.0,0.7498,1,W008,DEVELOPMENT_SYNTHETIC
22,2,4,30,3,2,3,4,15,2,6,2,0.75,4,20.0,0.4,20,2,5,3,2,4,5,0.0,1.0,1.0,0.6116,1,W002,DEVELOPMENT_SYNTHETIC
20,3,1,10,3,3,4,2,20,3,1,2,0.3333333333333333,7,12.0,0.1,25,3,3,3,2,4,5,0.0,1.0,1.0,0.3983,0,W010,DEVELOPMENT_SYNTHETIC
19,3,4,15,2,2,2,4,20,2,0,2,0.0,10,25.0,0.1,10,1,1,1,1,1,10,0.0,1.0,1.0,0.7617,1,W005,DEVELOPMENT_SYNTHETIC
24,2,4,45,2,2,3,3,20,2,0,4,0.0,8,20.0,0.0,20,2,4,2,2,3,0,1.0,1.0,1.0,0.9775,1,W007,DEVELOPMENT_SYNTHETIC
18,3,2,10,2,2,4,2,45,2,5,1,0.8333333333333334,8,20.0,0.1,10,1,1,1,1,1,35,0.0,1.0,1.0,0.1501,0,W005,DEVELOPMENT_SYNTHETIC
25,2,2,10,1,2,1,2,15,2,6,4,0.6,1,12.0,0.4,10,1,1,1,1,1,5,0.0,1.0,1.0,0.8992,1,W005,DEVELOPMENT_SYNTHETIC
18,2,5,10,2,3,3,2,15,3,2,4,0.3333333333333333,10,15.0,0.0,10,1,1,1,1,1,5,0.0,1.0,1.0,0.6393,1,W005,DEVELOPMENT_SYNTHETIC
19,3,3,45,1,2,3,2,15,2,3,2,0.6,3,25.0,0.4,20,2,4,2,2,3,5,1.0,0.0,1.0,0.3975,0,W007,DEVELOPMENT_SYNTHETIC
20,2,5,20,2,3,5,4,20,3,2,4,0.3333333333333333,2,15.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6837,1,W003,DEVELOPMENT_SYNTHETIC
19,3,2,20,1,2,3,5,45,2,4,1,0.8,6,25.0,0.0,15,1,2,1,1,1,30,1.0,1.0,1.0,0.2939,0,W003,DEVELOPMENT_SYNTHETIC
23,2,6,45,3,2,4,3,45,2,3,3,0.5,6,25.0,0.0,10,1,1,2,1,2,35,0.0,1.0,1.0,0.2191,0,W009,DEVELOPMENT_SYNTHETIC
22,2,5,45,1,1,2,5,20,1,2,1,0.6666666666666666,9,20.0,0.0,20,2,4,2,2,3,0,0.0,0.0,1.0,0.3583,0,W007,DEVELOPMENT_SYNTHETIC
26,2,3,30,3,1,4,1,15,1,0,2,0.0,10,12.0,0.25,25,3,3,3,2,4,10,1.0,1.0,1.0,0.7246,1,W010,DEVELOPMENT_SYNTHETIC
18,2,5,20,3,2,1,5,20,2,4,0,1.0,11,15.0,0.1,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5645,0,W009,DEVELOPMENT_SYNTHETIC
22,2,4,15,1,1,3,1,45,1,4,1,0.8,1,12.0,0.0,15,1,2,1,1,1,30,0.0,1.0,1.0,0.3228,0,W003,DEVELOPMENT_SYNTHETIC
21,1,6,15,3,1,1,4,10,1,6,4,0.6,7,25.0,0.0,20,2,5,3,2,4,10,1.0,1.0,0.0,0.3681,0,W002,DEVELOPMENT_SYNTHETIC
26,2,1,15,2,1,3,5,45,1,6,4,0.6,1,25.0,0.1,15,1,3,2,1,2,30,0.0,1.0,1.0,0.1735,0,W001,DEVELOPMENT_SYNTHETIC
20,1,3,15,3,3,5,5,10,3,3,3,0.5,4,20.0,0.0,25,3,3,3,2,4,15,1.0,1.0,0.0,0.0688,0,W010,DEVELOPMENT_SYNTHETIC
24,2,2,30,3,2,1,4,15,2,6,3,0.6666666666666666,2,12.0,0.25,15,2,5,2,2,3,0,0.0,1.0,1.0,0.7222,1,W008,DEVELOPMENT_SYNTHETIC
22,3,5,45,2,1,1,5,15,1,0,2,0.0,2,25.0,0.4,10,1,1,1,1,1,5,0.0,1.0,1.0,0.8181,1,W005,DEVELOPMENT_SYNTHETIC
21,1,5,45,2,3,3,5,15,3,4,0,1.0,2,15.0,0.25,25,3,3,3,2,4,10,0.0,1.0,0.0,0.3595,0,W010,DEVELOPMENT_SYNTHETIC
22,2,1,20,3,1,4,1,45,1,3,3,0.5,9,15.0,0.25,15,1,2,1,1,1,30,0.0,1.0,1.0,0.271,0,W003,DEVELOPMENT_SYNTHETIC
24,2,4,20,3,3,1,1,10,3,6,1,0.8571428571428571,3,12.0,0.0,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6215,1,W008,DEVELOPMENT_SYNTHETIC
19,2,4,15,2,1,2,4,15,1,0,0,0.5,9,20.0,0.0,15,1,3,2,1,2,0,1.0,1.0,1.0,0.8584,1,W001,DEVELOPMENT_SYNTHETIC
18,1,4,45,2,2,2,3,10,2,5,3,0.625,6,15.0,0.1,25,2,4,3,1,4,15,1.0,1.0,0.0,0.0736,0,W004,DEVELOPMENT_SYNTHETIC
21,2,1,20,2,3,2,2,15,3,6,4,0.6,12,15.0,0.0,25,3,3,3,2,4,10,0.0,1.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
18,3,5,15,3,1,2,1,15,1,6,3,0.6666666666666666,9,12.0,0.25,15,1,2,1,1,1,0,0.0,1.0,1.0,0.98,1,W003,DEVELOPMENT_SYNTHETIC
25,3,4,45,3,3,2,2,20,3,6,3,0.6666666666666666,8,20.0,0.25,25,3,3,3,2,4,5,1.0,1.0,1.0,0.2601,0,W010,DEVELOPMENT_SYNTHETIC
24,1,6,30,1,2,1,5,10,2,1,4,0.2,4,12.0,0.0,15,2,5,2,2,3,5,1.0,0.0,0.0,0.3242,0,W008,DEVELOPMENT_SYNTHETIC
18,1,3,20,3,3,2,3,15,3,3,2,0.6,1,15.0,0.25,20,2,5,3,2,4,5,0.0,1.0,0.0,0.4274,0,W002,DEVELOPMENT_SYNTHETIC
26,3,6,45,1,3,3,4,20,3,0,4,0.0,11,12.0,0.4,10,1,1,1,1,1,10,0.0,1.0,1.0,0.6398,1,W005,DEVELOPMENT_SYNTHETIC
22,1,4,30,1,2,2,3,10,2,1,1,0.5,8,20.0,0.0,25,2,4,3,1,4,15,1.0,1.0,0.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
23,1,2,10,3,3,1,4,20,3,5,4,0.5555555555555556,1,25.0,0.1,10,1,1,1,1,1,10,0.0,1.0,1.0,0.7306,1,W005,DEVELOPMENT_SYNTHETIC
26,1,4,30,1,1,2,3,15,1,3,2,0.6,12,15.0,0.0,15,1,3,2,1,2,0,1.0,1.0,1.0,0.9143,1,W001,DEVELOPMENT_SYNTHETIC
18,1,5,30,3,3,5,4,10,3,3,3,0.5,11,15.0,0.4,20,2,4,2,2,3,10,0.0,1.0,1.0,0.5667,0,W007,DEVELOPMENT_SYNTHETIC
23,1,6,10,1,2,3,2,30,2,3,0,1.0,3,15.0,0.0,25,3,3,3,2,4,5,0.0,0.0,0.0,0.2829,0,W010,DEVELOPMENT_SYNTHETIC
18,1,5,45,2,3,1,2,10,3,0,0,0.5,2,25.0,0.1,10,1,1,1,1,1,0,0.0,1.0,1.0,0.98,1,W005,DEVELOPMENT_SYNTHETIC
22,2,5,15,2,3,2,5,15,3,3,0,1.0,10,12.0,0.0,10,1,1,1,1,1,5,0.0,1.0,1.0,0.8412,1,W005,DEVELOPMENT_SYNTHETIC
